"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"12","Galaxy M32 gets FCC certification launch seems imminent. SamsungGalaxy GalaxyM32 via: /8QI4rNXxAf","2021-06-07 13:42:22",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"13","RT @mysmartprice: Samsung GalaxyS21FE Price Leaked Heres How Much It May Cost  Read here: /TPbd6QE2E1","2021-06-07 12:45:27",TRUE,1,0,Samsung Galaxy,Delhi,India,FALSE
"14","Leaked Samsung Galaxy S21 FE renders reveal the design of the phone /VcoFUSst9r","2021-06-07 12:28:01",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"15","Samsung GalaxyS21FE Price Leaked Heres How Much It May Cost  Read here: /TPbd6QE2E1","2021-06-07 12:10:00",FALSE,1,0,Samsung Galaxy,Delhi,India,FALSE
"16","RT @mysmartprice: Samsung Galaxy S21+ Available At Rs 10000 Discount Heres How it Compares Against Rivals  Read here: /QBtct","2021-06-07 11:20:25",TRUE,1,1,Samsung Galaxy,Delhi,India,FALSE
"17","Samsung Galaxy S21 FE price leaks  cheaper than the Galaxy S20 FE Full Video Coming On Tomorrow @ 4PM  Don't Forge /0y0EuTF1lS","2021-06-07 11:09:06",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"18","Samsung Galaxy S21+ Available At Rs 10000 Discount Heres How it Compares Against Rivals  Read here: /ttZIMUaA1d","2021-06-07 10:50:00",FALSE,1,1,Samsung Galaxy,Delhi,India,FALSE
"19","Samsung Galaxy S21 Fan Edition Pricing Leaks /kPpVijaqGH","2021-06-07 10:31:15",FALSE,0,-1,Samsung Galaxy,Delhi,India,FALSE
"20","Samsung Galaxy S21 Fan Edition Pricing Leaks /L3CQA4UI5T","2021-06-07 10:30:52",FALSE,0,-1,Samsung Galaxy,Delhi,India,FALSE
"21","@SamsungMobile announces Rs 10000 instant cashback for GalaxyS21Plus. Here are the details  /zuA6xp09DR","2021-06-07 08:39:34",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"22","RT @HTTech: Apart from an instant cashback of  10000 on SamsungGalaxyS21Plus the company has also launched an Upgrade Bonus scheme on","2021-06-07 07:53:26",TRUE,1,2,Samsung Galaxy,Delhi,India,FALSE
"23","Apart from an instant cashback of  10000 on SamsungGalaxyS21Plus the company has also launched an Upgrade Bonu /dbLrOUFM5c","2021-06-07 07:52:12",FALSE,1,1,Samsung Galaxy,Delhi,India,FALSE
"24","Samsung Galaxy Z Flip  For More check my channel Found on samsungrey GalaxyUnpackedSamsungUnpacked /9ISRprQqEf","2021-06-07 07:44:34",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"25","RT @SamsungIndia: *T&amp;C apply. Know more: /ar2LbPPuKd Samsung","2021-06-07 07:16:47",TRUE,3,0,Samsung Galaxy,Delhi,India,FALSE
"26","/QEalD8Avyd","2021-06-07 07:13:34",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"27","/Ty1yKQHAC3","2021-06-07 07:13:31",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"28","/bMLITkzXVr","2021-06-07 07:13:28",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"29","/t23mnc3bd1","2021-06-07 07:13:28",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"30","Samsung Galaxy M12 (Blue4GB RAM 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh /uoP2RphvY1","2021-06-07 07:13:23",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"31","Samsung Galaxy M11 (Black 4GB RAM 64GB Storage) with No Cost EMI/Additional Exchange Offers /piDiafeaTv","2021-06-07 07:13:16",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"32","Samsung Galaxy M11 (Violet 4GB RAM 64GB Storage) with No Cost EMI/Additional Exchange Offers /8ftDgzCxgC","2021-06-07 07:13:11",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"33","Samsung Galaxy M12 (Blue6GB RAM 128GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refres /vKMyMA5lU6","2021-06-07 07:13:10",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"34","Samsung Galaxy M12 (Black4GB RAM 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refres /SWzDsz6Q3l","2021-06-07 07:13:06",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"35","Samsung Galaxy M31 (Space Black 6GB RAM 128GB Storage) /QuVRqqo6s2","2021-06-07 07:12:59",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"36","Samsung Galaxy S21 FE renders and supposed pricing appear /1nkXhEsscm GalaxyS21FE","2021-06-07 07:11:25",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"37","*T&amp;C apply. Know more: /ar2LbPPuKd Samsung","2021-06-07 07:10:17",FALSE,3,0,Samsung Galaxy,Delhi,India,FALSE
"38","Deal of the day: Samsung Galaxy M42 5G (Prism Dot Black 6GB RAM 128GB Storage)  Android 11 operating system wi /JPFXGvQ3A3","2021-06-07 05:57:22",FALSE,1,0,Samsung Galaxy,Delhi,India,FALSE
"39","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-07 04:33:17",TRUE,18,1,Samsung Galaxy,Delhi,India,FALSE
"40","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-07 03:09:12",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"41","RT @SamsungIndia: GalaxySmartwatch tracks your parents health and keeps it in check. Explore and discover the latest health and wellness","2021-06-07 01:22:22",TRUE,8,0,Samsung Galaxy,Delhi,India,FALSE
"42","Samsung Galaxy Tab Active 3 review: Rugged tablet built for frontlinework /0Kv8aftraa","2021-06-06 23:54:40",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"43","Samsungs big discount for the Galaxy S21 FE price revealed - SamMobile /Tpqk5SCo0J","2021-06-06 20:45:04",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"44","@SamsungIndia @Samsung @SamsungMobile The current update have removed the option to hide camera cutout option from /RwjfsbpZxC","2021-06-06 17:28:50",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"45","RT @SamsungIndia: Shout-out to the Samsung lovers who've captured beautiful tales withGalaxy. Explore Galaxy Gallery on SamsungMembers ap","2021-06-06 15:54:51",TRUE,13,1,Samsung Galaxy,Delhi,India,FALSE
"46","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-06 15:54:32",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"47","@niki_naughty Samsung Galaxy Note 10 Lite for over a year now. So far so good","2021-06-06 12:35:26",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"48","@niki_naughty It's my first smartphone Samsung Galaxy J4+...bought it in 2019.","2021-06-06 10:34:52",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"49","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-06 10:12:53",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"50","RT @PiunikaWeb: Samsung Galaxy A11 Android 11 (One UI 3.1) update to go live on June 15 in Canada /hXH4","2021-06-06 08:10:33",TRUE,1,0,Samsung Galaxy,Delhi,India,FALSE
"51","/Eix5bcHBob","2021-06-06 07:13:30",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"52","/m9yuXd4qaw","2021-06-06 07:13:24",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"53","/wVdeMUx7wV","2021-06-06 07:13:22",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"54","Samsung Galaxy M12 (Blue4GB RAM 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh /XrptaiHLkS","2021-06-06 07:13:03",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"55","Samsung Galaxy M11 (Black 4GB RAM 64GB Storage) with No Cost EMI/Additional Exchange Offers /oswEB3KD0c","2021-06-06 07:12:58",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"56","Samsung Galaxy M12 (Blue6GB RAM 128GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refres /bXGtaQ8K7A","2021-06-06 07:12:52",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"57","Samsung Galaxy M12 (Black4GB RAM 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refres /wcDzqkSnVe","2021-06-06 07:12:50",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"58","Samsung Galaxy M11 (Violet 4GB RAM 64GB Storage) with No Cost EMI/Additional Exchange Offers /sgibqID6q3","2021-06-06 07:12:48",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"59","Samsung Galaxy M31 (Space Black 6GB RAM 128GB Storage) /8UJoLNiRay","2021-06-06 07:12:41",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"60","Samsung Galaxy M21 (Midnight Blue 4GB RAM 64GB Storage) /ytOBxmdt8q","2021-06-06 07:12:31",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"61","manually so what is this problem? I have two phones Samsung Galaxy J7nxt and Galaxy A10 and this issue same on bot /A0DJW4zHiy","2021-06-06 06:44:52",FALSE,0,-2,Samsung Galaxy,Delhi,India,FALSE
"62","Verizon is giving you a free iPhone 12 mini or Samsung Galaxy S21 to use on its 5G network /7ffa0TP9w3","2021-06-06 06:37:35",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"63","Samsung Galaxy Z Fold3 mass production has begun /Zo2X01SRop","2021-06-06 06:37:29",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"64","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-06 04:43:51",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"65","How the hell Samsung Galaxy watch can correctly tell me my sleep pattern even when not connected to the phone  I /9QJTVUGk4D","2021-06-06 03:24:01",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"66","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-06 02:44:29",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"67","RT @rajeshkumarca: @SamsungIndia It is very disappointing to me that Contact number and address provided by your team on call is of Washing","2021-06-05 21:15:56",TRUE,2,-1,Samsung Galaxy,Delhi,India,FALSE
"68","RT @SamsungIndia: Photography withGalaxy saw such amazing wool shots! Check out Galaxy Gallery on the SamsungMembers app for more and sha","2021-06-05 18:49:32",TRUE,8,1,Samsung Galaxy,Delhi,India,FALSE
"69","RT @Saksham61arora: Tech SamsungGalaxyM21 PrimeEdition  Samsung Galaxy M21 Prime Edition India Launch Imminent as Details Appear on Comp","2021-06-05 18:18:36",TRUE,1,0,Samsung Galaxy,Delhi,India,FALSE
"70","Tech SamsungGalaxyM21 PrimeEdition  Samsung Galaxy M21 Prime Edition India Launch Imminent as Details Appear on /Wa5SCFGFo5","2021-06-05 18:16:32",FALSE,1,0,Samsung Galaxy,Delhi,India,FALSE
"71","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 17:16:40",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"72","RT @rajeshkumarca: @SamsungIndia It is very disappointing to me that Contact number and address provided by your team on call is of Washing","2021-06-05 17:09:41",TRUE,2,-1,Samsung Galaxy,Delhi,India,TRUE
"73","@amitkanav @SamsungIndia And I haven't got cashback from last 3 years ordered Galaxy note 8 from Amazon in 2018 un /IOLa26dEpT","2021-06-05 16:52:12",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"74","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 16:09:17",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"75","Samsung Galaxy S21 Fan Edition Leaks Online /uIetAf8TRu","2021-06-05 14:51:09",FALSE,0,-1,Samsung Galaxy,Delhi,India,FALSE
"76","Samsung Galaxy S21 Fan Edition Leaks Online /7ROrqyRrD2","2021-06-05 14:50:39",FALSE,0,-1,Samsung Galaxy,Delhi,India,FALSE
"77","Samsung Galaxy M21 Prime Edition Incoming In India /dqSr4QBKGg","2021-06-05 14:47:55",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"78","Samsung Galaxy M21 Prime Edition Incoming In India /liri6V5FT2","2021-06-05 14:47:32",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"79","Now this is not a good behaviour at all From @SamsungIndia even since they charge 26k for 720G that level premium a /jy1zoLy4Mq","2021-06-05 14:31:11",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"80","@SamsungIndia It is very disappointing to me that Contact number and address provided by your team on call is of Wa /Z78fzkHUIv","2021-06-05 14:03:35",FALSE,2,-1,Samsung Galaxy,Delhi,India,FALSE
"81","Samsung Galaxy S21 FE complete details and design! Read here: /uKnPXz1Tbv   Samsung GalaxyS21FE Android","2021-06-05 13:26:59",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"82","Samsung Galaxy A10 A105 Display Problem Solution Jumper Ways  Follow Us! /tFk3DKoa2a","2021-06-05 13:15:34",FALSE,0,-1,Samsung Galaxy,Delhi,India,FALSE
"83","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 13:14:25",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"84","@shethesane SAMSUNG Galaxy Tab A 8.0 Wifi 2GB RAM 32 GB ROM 7.996 inch with Wi-Fi Only Tablet (Black) /u9LzJqyhZt","2021-06-05 12:39:20",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"85","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 12:30:11",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"86","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 12:02:21",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"87","Here's a good look at the GalaxyS21FE  /V6nSjTQM5i","2021-06-05 12:00:00",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"88","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 11:59:07",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"89","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 11:36:36",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"90","DMG Shockproof Clear Thin TPU Protective Back Case Cover for Samsung Galaxy M10 Rs.  199 /ibGXb2qPTz","2021-06-05 11:25:25",FALSE,0,2,Samsung Galaxy,Delhi,India,FALSE
"91","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 10:46:28",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"92","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 10:45:22",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"93","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 10:42:24",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"94","RT @SamsungIndia: While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are your pe","2021-06-05 10:22:40",TRUE,18,1,Samsung Galaxy,Delhi,India,TRUE
"95","While you work from home keep a watch on your fitness too. And guess what GalaxyWatch3 and GalaxyS21 Plus are y /m5hwzumaMt","2021-06-05 10:22:07",FALSE,18,1,Samsung Galaxy,Delhi,India,FALSE
"96","@AWSCloudIndia @amazonIN Hi Dear Amazon Team  As I won Samsung Galaxy M12 in your contest M12OnAmazonSpecials  T /T3xTFNjBAQ","2021-06-05 09:34:05",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"97","DMG Shockproof Clear Thin TPU Protective Back Case Cover for Samsung Galaxy M20 Rs.  199 /xrLKQFIgjJ","2021-06-05 09:25:24",FALSE,0,2,Samsung Galaxy,Delhi,India,FALSE
"98","Get yours today. Know more: /4KSYf9IjDT Samsung","2021-06-05 08:32:00",FALSE,4,0,Samsung Galaxy,Delhi,India,FALSE
"99","Samsung Galaxy M21 Prime Edition India launch imminent  To know more click here /OJ9A8Vjgvj","2021-06-05 08:23:27",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"100","Samsung Galaxy S21 FE New Renders Surfaced with 6.4-inch FHD+ 120Hz AMOLED display Snapdragon 888 SoC. Read More - /jPyJpKDmrR","2021-06-05 08:14:14",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"101","Samsung Galaxy M12 (Blue4GB RAM 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh /LS2XfY24Ym","2021-06-05 08:12:58",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"102","Samsung Galaxy M11 (Black 4GB RAM 64GB Storage) with No Cost EMI/Additional Exchange Offers /xHrQxfcAWc","2021-06-05 08:12:56",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"103","Samsung Galaxy M12 (Black4GB RAM 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refres /T2zS5DSmmt","2021-06-05 08:12:45",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"104","Samsung Galaxy M21 (Midnight Blue 4GB RAM 64GB Storage) /QNRXel17Xh","2021-06-05 08:12:44",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"105","Samsung Galaxy M11 (Violet 4GB RAM 64GB Storage) with No Cost EMI/Additional Exchange Offers /XOCoidd2UB","2021-06-05 08:12:39",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"106","Samsung Galaxy M12 (Blue6GB RAM 128GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refres /O7oLeCSrhu","2021-06-05 08:12:37",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"107","Samsung Galaxy M31 (Space Black 6GB RAM 128GB Storage) /y3oS5VnsRq","2021-06-05 08:12:31",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"108","Samsung Galaxy A11 Android 11 (One UI 3.1) update to go live on June 15 in Canada /hXH4dFgO7i","2021-06-05 08:09:03",FALSE,1,0,Samsung Galaxy,Delhi,India,FALSE
"109","If user can accept Samsung Galaxy A52 (4G) then why not Mi 11 Lite (4G).....","2021-06-05 07:32:13",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"110","/9FCxLSA7ex","2021-06-05 07:13:54",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"111","/LUiIvYZzK3","2021-06-05 07:13:45",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"112","/e3qWIZzs6i","2021-06-05 07:13:43",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"113","RT @ExpressTechie: Flipkart sale: Big discount on Realme X7 Pro 5G Samsung Galaxy S20 FE and more  /KB2ydfeaTi","2021-06-05 07:09:09",TRUE,5,0,Samsung Galaxy,Delhi,India,FALSE
"114","RT @ExpressTechie: Flipkart sale: Big discount on Realme X7 Pro 5G Samsung Galaxy S20 FE and more  /KB2ydfeaTi","2021-06-05 07:03:45",TRUE,5,0,Samsung Galaxy,Delhi,India,TRUE
"115","RT @PiunikaWeb: Samsung Galaxy A42 5G May update brings native screen recorder &amp; enhancements to Quick Share confirms Verizon ","2021-06-05 06:53:32",TRUE,1,0,Samsung Galaxy,Delhi,India,FALSE
"116","tech technology techno technews technologynews   Samsung Galaxy A22 4G and 5G version launched  /2HvyTrpWh8","2021-06-05 06:27:41",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"117","Samsung Galaxy A22 4G and 5G version launched  /2HvyTrpWh8","2021-06-05 06:27:40",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"118","RT @ExpressTechie: Flipkart sale: Big discount on Realme X7 Pro 5G Samsung Galaxy S20 FE and more  /KB2ydfeaTi","2021-06-05 05:45:08",TRUE,5,0,Samsung Galaxy,Delhi,India,TRUE
"119","Flipkart sale: Big discount on Realme X7 Pro 5G Samsung Galaxy S20 FE and more  /KB2ydfeaTi","2021-06-05 05:42:06",FALSE,5,0,Samsung Galaxy,Delhi,India,FALSE
"120","tech technology techno technews technologynews   Samsung Galaxy A22 4G and 5G version launched  /ZGZ1ePncoy","2021-06-05 05:39:14",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"121","@RajdeepSinghY10 Thanks for connecting with us. Watch this space for more information visit: /vEz5ypHtdo","2021-06-05 05:38:43",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"122","Samsung Galaxy A22 4G and 5G version launched  /ZGZ1ePncoy","2021-06-05 05:36:17",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"123","Amazon Smartphone Upgrade Days Huge discounts are also being given on Samsung Galaxy M42 5G smartphone. Flat discou /XQGaYdmsp2","2021-06-05 05:26:40",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"124","RT @favobliss: Samsung Galaxy Tabs Get Newest Tablet series for kids Student and Professionals. /6NhlK9","2021-06-05 05:19:23",TRUE,5,0,Samsung Galaxy,Delhi,India,FALSE
"125","RT @mysmartprice: Samsung GalaxyM21 Prime Edition Spotted on Google Play Supported Devices List India Support Page and BIS Suggests Immin","2021-06-05 05:18:11",TRUE,2,2,Samsung Galaxy,Delhi,India,FALSE
"126","RT @mysmartprice: Samsung GalaxyM21 Prime Edition Spotted on Google Play Supported Devices List India Support Page and BIS Suggests Immin","2021-06-05 05:02:50",TRUE,2,2,Samsung Galaxy,Delhi,India,TRUE
"127","Samsung GalaxyM21 Prime Edition Spotted on Google Play Supported Devices List India Support Page and BIS Suggests /Vv8GLrUsJI","2021-06-05 04:40:17",FALSE,2,2,Samsung Galaxy,Delhi,India,FALSE
"128","RT @ExpressTechie: Tech launches of the week: Vivo Y70t Garmin Forerunner 945 Samsung Galaxy A22 5G and more  /oS8s6WC31D","2021-06-05 04:16:38",TRUE,3,0,Samsung Galaxy,Delhi,India,FALSE
"129","Samsung Galaxy S21 FE  Rumoured Specs - 6.5"" 120Hz Super AMOLED Display - 12MP Wide + 12MP Ultrawide + 12 or 8 MP T /rOqkceVliB","2021-06-05 03:57:58",FALSE,1,1,Samsung Galaxy,Delhi,India,FALSE
"130","RT @FinancialXpress: The sale of the Galaxy Book Go is already scheduled to begin from the first week of June in select markets ","2021-06-05 03:47:17",TRUE,1,0,Samsung Galaxy,Delhi,India,FALSE
"131","Samsung Galaxy Book Go Galaxy Book Go 5G laptops launched: Check specsprice /cUlu0bLSyH","2021-06-05 03:33:39",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"132","Best phone deals ahead of Prime Day: Save up to $200 on Samsung Galaxy S21 Google Pixel andmore /gc5Q9RTc4m","2021-06-05 03:12:41",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"133","WIN THESE 18 Samsung Galaxy S21 Ultra(GIVEAWAY)! /ghHRtqruKA via @YouTube @FrecoWang I am into it","2021-06-05 02:59:12",FALSE,0,1,Samsung Galaxy,Delhi,India,FALSE
"134","Samsung Galaxy S10 Galaxy S10 Plus and Galaxy S10e updatehub /xlz0Ue2qpx","2021-06-05 02:37:07",FALSE,0,0,Samsung Galaxy,Delhi,India,FALSE
"135","RT @SamsungIndia: GalaxySmartwatch tracks your parents health and keeps it in check. Explore and discover the latest health and wellness","2021-06-05 02:33:33",TRUE,8,0,Samsung Galaxy,Delhi,India,TRUE
"136","RT @HTTech: SamsungGalaxyA225G is @SamsungMobile's most affordable 5G phone yet.  Check its price specifications and availability here..","2021-06-05 01:35:54",TRUE,2,1,Samsung Galaxy,Delhi,India,FALSE
"137","RT @HTTech: SamsungGalaxyA225G is @SamsungMobile's most affordable 5G phone yet.  Check its price specifications and availability here..","2021-06-05 01:35:27",TRUE,2,1,Samsung Galaxy,Delhi,India,TRUE
"138","RT @mysmartprice: Man Rigs Samsung Galaxy S10+ With a 14000mAh Battery Heres What Happened Next  Read here: /yV0sbeMkkm https","2021-06-05 01:16:56",TRUE,5,0,Samsung Galaxy,Delhi,India,FALSE
"139","SamsungGalaxyA225G is @SamsungMobile's most affordable 5G phone yet.  Check its price specifications and availabi /ZcO5sA95rS","2021-06-05 00:30:00",FALSE,2,1,Samsung Galaxy,Delhi,India,FALSE
